   1    4    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
   2    4    2    1.8e-10 1.6e-10 1.4e-10 1.4e-10 1.3e-10 1.3e-10 1.2e-10 1.1e-10 1.0e-10 9.6e-11 8.9e-11 8.3e-11 7.7e-11 7.2e-11
   3    4    3    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
   4    5    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
   5    5    2    4.6e-11 4.0e-11 3.6e-11 3.4e-11 3.3e-11 3.2e-11 3.0e-11 2.8e-11 2.6e-11 2.4e-11 2.2e-11 2.1e-11 1.9e-11 1.8e-11
   6    5    3    1.4e-10 1.2e-10 1.1e-10 1.0e-10 9.9e-11 9.7e-11 9.1e-11 8.3e-11 7.8e-11 7.2e-11 6.7e-11 6.2e-11 5.8e-11 5.4e-11
   7    5    4    1.7e-11 1.4e-11 1.1e-11 9.5e-12 8.5e-12 7.7e-12 7.0e-12 5.8e-12 5.0e-12 4.2e-12 3.5e-12 3.0e-12 2.5e-12 2.2e-12
   8    6    1    6.1e-11 5.4e-11 4.8e-11 4.6e-11 4.4e-11 4.3e-11 4.0e-11 3.7e-11 3.5e-11 3.2e-11 3.0e-11 2.8e-11 2.6e-11 2.4e-11
   9    6    2    4.6e-11 4.0e-11 3.6e-11 3.4e-11 3.3e-11 3.2e-11 3.0e-11 2.8e-11 2.6e-11 2.4e-11 2.2e-11 2.1e-11 1.9e-11 1.8e-11
  10    6    3    7.7e-11 6.7e-11 6.0e-11 5.7e-11 5.5e-11 5.4e-11 5.0e-11 4.6e-11 4.3e-11 4.0e-11 3.7e-11 3.5e-11 3.2e-11 3.0e-11
  11    6    4    7.4e-12 7.5e-12 6.9e-12 6.2e-12 5.6e-12 5.0e-12 5.2e-12 4.7e-12 4.4e-12 4.0e-12 3.7e-12 3.4e-12 3.2e-12 3.0e-12
  12    6    5    7.3e-11 6.3e-11 5.0e-11 4.4e-11 3.9e-11 3.5e-11 3.3e-11 2.7e-11 2.4e-11 2.0e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11
  13    7    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  14    7    2    1.4e-10 1.2e-10 1.1e-10 1.0e-10 9.9e-11 9.7e-11 9.1e-11 8.3e-11 7.8e-11 7.2e-11 6.7e-11 6.2e-11 5.8e-11 5.4e-11
  15    7    3    4.6e-11 4.0e-11 3.6e-11 3.4e-11 3.3e-11 3.2e-11 3.0e-11 2.8e-11 2.6e-11 2.4e-11 2.2e-11 2.1e-11 1.9e-11 1.8e-11
  16    7    4    5.1e-11 4.3e-11 3.3e-11 2.9e-11 2.5e-11 2.3e-11 2.1e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11 9.0e-12 7.6e-12 6.5e-12
  17    7    5    9.5e-11 8.0e-11 6.4e-11 5.5e-11 4.9e-11 4.4e-11 4.1e-11 3.4e-11 2.9e-11 2.5e-11 2.1e-11 1.8e-11 1.5e-11 1.3e-11
  18    7    6    3.0e-11 2.8e-11 2.4e-11 2.1e-11 1.9e-11 1.7e-11 1.7e-11 1.5e-11 1.3e-11 1.2e-11 1.1e-11 9.4e-12 8.4e-12 7.6e-12
  19    8    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  20    8    2    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  21    8    3    1.8e-10 1.6e-10 1.4e-10 1.4e-10 1.3e-10 1.3e-10 1.2e-10 1.1e-10 1.0e-10 9.6e-11 8.9e-11 8.3e-11 7.7e-11 7.2e-11
  22    8    4    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  23    8    5    1.2e-10 1.1e-10 8.8e-11 7.6e-11 6.8e-11 6.1e-11 5.7e-11 4.8e-11 4.2e-11 3.6e-11 3.1e-11 2.7e-11 2.3e-11 2.0e-11
  24    8    6    5.1e-11 4.3e-11 3.3e-11 2.9e-11 2.5e-11 2.3e-11 2.1e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11 9.0e-12 7.6e-12 6.5e-12
